# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.29789 eV
36      0.000000       0.000000       0.000064       0.000001       0.000065       
58      0.000000       0.000000       0.000064       0.000001       0.000065       
91      0.000000       0.000036       0.000025       0.000000       0.000061       
100     0.000000       0.000049       0.000000       0.000016       0.000065       
102     0.000000       0.000000       0.000100       0.000004       0.000104       
tot     0.000000       0.001545       0.002123       0.000250       0.998000

Band 401   energy = 10.85982 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000001       0.000025       0.000064       0.000090       
75      0.000000       0.000004       0.000009       0.000081       0.000094       
94      0.000000       0.000009       0.000016       0.000121       0.000146       
120     0.000000       0.000025       0.000000       0.000081       0.000106       
158     0.000000       0.000016       0.000000       0.000064       0.000080       
186     0.000000       0.000036       0.000000       0.000049       0.000085       
tot     0.000000       0.000617       0.000752       0.002441       0.998000

Band 402   energy = 10.85982 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000001       0.000100       0.000101       
31      0.000000       0.000000       0.000000       0.000121       0.000121       
40      0.000000       0.000000       0.000000       0.000100       0.000100       
65      0.000000       0.000000       0.000000       0.000169       0.000169       
103     0.000000       0.000000       0.000004       0.000144       0.000148       
193     0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000000       0.001149       0.000237       0.002801       0.998000

Band 403   energy = 10.86195 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000036       0.000004       0.000169       0.000209       
27      0.000000       0.000025       0.000004       0.000144       0.000173       
44      0.000000       0.000036       0.000004       0.000144       0.000184       
137     0.000000       0.000049       0.000004       0.000225       0.000278       
162     0.000000       0.000025       0.000009       0.000256       0.000290       
210     0.000000       0.000064       0.000016       0.000196       0.000276       
tot     0.000000       0.000856       0.000221       0.003611       0.998000

Band 404   energy = 10.86227 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000100       0.000000       0.000000       0.000100       
26      0.000000       0.000000       0.000100       0.000001       0.000101       
29      0.000000       0.000001       0.000100       0.000000       0.000101       
63      0.000000       0.000001       0.000100       0.000000       0.000101       
120     0.000000       0.000001       0.000144       0.000000       0.000145       
204     0.000000       0.000000       0.000121       0.000000       0.000121       
tot     0.000000       0.001743       0.002489       0.000112       0.998000

Band 405   energy = 10.86229 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000001       0.000009       0.000100       0.000110       
39      0.000000       0.000001       0.000009       0.000100       0.000110       
70      0.000000       0.000000       0.000009       0.000121       0.000130       
107     0.000000       0.000049       0.000049       0.000001       0.000099       
129     0.000000       0.000009       0.000036       0.000049       0.000094       
141     0.000000       0.000004       0.000009       0.000081       0.000094       
tot     0.000000       0.000793       0.000996       0.001518       0.998000

Band 406   energy = 10.86775 eV
atom    s              p_x            p_y            p_z            tot            
