# EIG file: diamond.EIG   fdf file: diamond_scf.fdf
# Fermi energy (eV): -6.070552
# ElectronicTemperature: 0.025852 eV   OccupationFunction: FD   OccupationMPOrder: 1   degeneracy: 2.0
# k-index  spin  band  eigenvalue(eV)  occupation
   800     1      9       13.934361    0.000000
   800     1     10       15.561255    0.000000
   800     1     11       24.613487    0.000000
   800     1     12       31.662846    0.000000
   800     1     13       35.950654    0.000000
   800     1     14       38.885089    0.000000
   800     1     15       44.850191    0.000000
   800     1     16       48.216863    0.000000
   800     1     17       53.513345    0.000000
   800     1     18       55.278223    0.000000
   800     1     19       60.728125    0.000000
   800     1     20       68.842922    0.000000
   800     1     21       79.691592    0.000000
   800     1     22       85.503701    0.000000
   800     1     23       93.400797    0.000000
   800     1     24       97.621553    0.000000
   800     1     25      137.590366    0.000000
   800     1     26      161.205438    0.000000
   801     1      1      -23.572288    2.000000
   801     1      2      -17.571524    2.000000
   801     1      3      -13.387434    2.000000
   801     1      4      -11.986797    2.000000
   801     1      5       -0.294173    0.000000
   801     1      6        3.213659    0.000000
   801     1      7        4.656769    0.000000
   801     1      8        5.728532    0.000000
   801     1      9       13.116184    0.000000
   801     1     10       16.540977    0.000000
   801     1     11       22.355367    0.000000
   801     1     12       30.555475    0.000000
   801     1     13       33.753796    0.000000
   801     1     14       41.362313    0.000000
   801     1     15       42.452223    0.000000
   801     1     16       50.571929    0.000000
   801     1     17       53.270009    0.000000
   801     1     18       54.950753    0.000000
   801     1     19       59.573415    0.000000
   801     1     20       76.139973    0.000000
   801     1     21       78.002354    0.000000
   801     1     22       86.907958    0.000000
   801     1     23       91.828643    0.000000
   801     1     24      102.077882    0.000000
   801     1     25      120.642056    0.000000
   801     1     26      138.759004    0.000000
   802     1      1      -23.672554    2.000000
   802     1      2      -18.763380    2.000000
   802     1      3      -12.136144    2.000000
   802     1      4      -10.862189    2.000000
   802     1      5        0.677633    0.000000
   802     1      6        1.628896    0.000000
   802     1      7        3.511432    0.000000
   802     1      8        7.521660    0.000000
   802     1      9       13.169845    0.000000
   802     1     10       17.603557    0.000000
   802     1     11       20.909661    0.000000
   802     1     12       29.881820    0.000000
   802     1     13       32.139033    0.000000
   802     1     14       36.472760    0.000000
   802     1     15       45.668487    0.000000
   802     1     16       49.616103    0.000000
   802     1     17       53.878867    0.000000
   802     1     18       56.322331    0.000000
   802     1     19       59.348541    0.000000
   802     1     20       65.208583    0.000000
   802     1     21       76.965054    0.000000
   802     1     22       80.202828    0.000000
   802     1     23       98.946619    0.000000
   802     1     24       99.320662    0.000000
   802     1     25      107.175188    0.000000
   802     1     26      157.555630    0.000000
   803     1      1      -23.467071    2.000000
   803     1      2      -19.724008    2.000000
   803     1      3      -11.111632    2.000000
   803     1      4      -10.323397    2.000000
   803     1      5        0.904988    0.000000
   803     1      6        1.308690    0.000000
   803     1      7        1.950747    0.000000
   803     1      8        8.645214    0.000000
   803     1      9       13.867673    0.000000
   803     1     10       19.211161    0.000000
   803     1     11       20.676010    0.000000
   803     1     12       29.746054    0.000000
   803     1     13       31.081006    0.000000
   803     1     14       31.970097    0.000000
   803     1     15       46.604236    0.000000
   803     1     16       49.255918    0.000000
   803     1     17       51.634327    0.000000
   803     1     18       58.523436    0.000000
   803     1     19       58.533662    0.000000
   803     1     20       61.070435    0.000000
   803     1     21       77.720666    0.000000
   803     1     22       77.994293    0.000000
   803     1     23       94.780134    0.000000
   803     1     24       95.358093    0.000000
   803     1     25      100.826230    0.000000
   803     1     26      173.249454    0.000000
   804     1      1      -23.036680    2.000000
   804     1      2      -20.257681    2.000000
   804     1      3      -10.909211    2.000000
   804     1      4      -10.607479    2.000000
   804     1      5        0.651357    0.000000
   804     1      6        1.601989    0.000000
   804     1      7        1.955086    0.000000
   804     1      8        8.676847    0.000000
   804     1      9       13.790108    0.000000
   804     1     10       19.814397    0.000000
   804     1     11       21.477005    0.000000
   804     1     12       29.240563    0.000000
   804     1     13       29.880966    0.000000
   804     1     14       32.777519    0.000000
   804     1     15       46.633997    0.000000
   804     1     16       50.691999    0.000000
   804     1     17       50.945218    0.000000
   804     1     18       56.866219    0.000000
   804     1     19       58.131576    0.000000
   804     1     20       61.443244    0.000000
   804     1     21       76.590665    0.000000
   804     1     22       78.567632    0.000000
   804     1     23       94.764140    0.000000
   804     1     24       96.998403    0.000000
   804     1     25       99.218028    0.000000
   804     1     26      168.834268    0.000000
   805     1      1      -23.467071    2.000000
   805     1      2      -19.724008    2.000000
   805     1      3      -11.111632    2.000000
   805     1      4      -10.323397    2.000000
   805     1      5        0.904988    0.000000
   805     1      6        1.308690    0.000000
   805     1      7        1.950747    0.000000
   805     1      8        8.645214    0.000000
   805     1      9       13.867673    0.000000
