# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 864
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.38031 eV
148     0.000361       0.000000       0.000000       0.000000       0.000361       
167     0.000361       0.000000       0.000000       0.000000       0.000361       
177     0.000361       0.000000       0.000000       0.000000       0.000361       
189     0.000361       0.000000       0.000000       0.000000       0.000361       
191     0.000361       0.000000       0.000000       0.000000       0.000361       
tot     0.004032       0.000564       0.000567       0.000430       0.897000

Band 704   energy = 25.09364 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000289       0.000000       0.000004       0.000036       0.000329       
49      0.000400       0.000000       0.000000       0.000000       0.000400       
62      0.000324       0.000016       0.000000       0.000016       0.000356       
74      0.000441       0.000000       0.000000       0.000000       0.000441       
138     0.000225       0.000000       0.000000       0.000100       0.000325       
165     0.000196       0.000000       0.000000       0.000121       0.000317       
tot     0.002817       0.000591       0.000475       0.000945       0.882000

Band 705   energy = 25.09367 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000784       0.000000       0.000000       0.000000       0.000784       
15      0.000000       0.000225       0.000004       0.000000       0.000229       
17      0.000000       0.000004       0.000225       0.000000       0.000229       
18      0.000576       0.000025       0.000016       0.000001       0.000618       
155     0.000000       0.000000       0.000009       0.000196       0.000205       
201     0.000361       0.000036       0.000016       0.000009       0.000422       
tot     0.002860       0.000702       0.000614       0.000809       0.882000

Band 706   energy = 25.12248 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000121       0.000000       0.000025       0.000009       0.000155       
33      0.000009       0.000289       0.000001       0.000001       0.000300       
62      0.000009       0.000004       0.000484       0.000000       0.000497       
138     0.000841       0.000000       0.000004       0.000025       0.000870       
140     0.000000       0.000049       0.000121       0.000000       0.000170       
165     0.000576       0.000009       0.000001       0.000009       0.000595       
tot     0.002512       0.000782       0.001076       0.000568       0.909000

Band 707   energy = 25.12253 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000169       0.000000       0.000000       0.000009       0.000178       
18      0.000016       0.000016       0.000081       0.000225       0.000338       
42      0.000081       0.000000       0.000064       0.000000       0.000145       
117     0.000000       0.000144       0.000169       0.000000       0.000313       
165     0.000121       0.000004       0.000025       0.000000       0.000150       
201     0.001225       0.000000       0.000000       0.000049       0.001274       
tot     0.002502       0.000662       0.000872       0.000801       0.909000

Band 708   energy = 25.62059 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000100       0.000000       0.000000       0.000000       0.000100       
49      0.000000       0.000000       0.000004       0.000144       0.000148       
52      0.000100       0.000001       0.000000       0.000000       0.000101       
74      0.000000       0.000025       0.000000       0.000100       0.000125       
75      0.000100       0.000000       0.000001       0.000000       0.000101       
90      0.000081       0.000000       0.000000       0.000004       0.000085       
tot     0.001549       0.000335       0.000204       0.000933       0.879000
