# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 861
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.26148 eV
86      0.000196       0.000000       0.000000       0.000000       0.000196       
136     0.000196       0.000001       0.000000       0.000000       0.000197       
167     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.002020       0.000811       0.000833       0.000616       0.998000

Band 157   energy = 2.37003 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000016       0.000004       0.000000       0.000144       0.000164       
23      0.000144       0.000000       0.000000       0.000000       0.000144       
42      0.000000       0.000000       0.000225       0.000000       0.000225       
71      0.000000       0.000256       0.000000       0.000000       0.000256       
107     0.000196       0.000000       0.000000       0.000001       0.000197       
201     0.000484       0.000000       0.000000       0.000000       0.000484       
tot     0.002109       0.000865       0.000883       0.000627       0.997000

Band 158   energy = 2.41232 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000000       0.000256       0.000000       0.000256       
17      0.000000       0.000256       0.000000       0.000000       0.000256       
84      0.000121       0.000001       0.000000       0.000000       0.000122       
88      0.000121       0.000000       0.000001       0.000000       0.000122       
138     0.000400       0.000000       0.000000       0.000000       0.000400       
165     0.000400       0.000000       0.000000       0.000000       0.000400       
tot     0.002289       0.000805       0.000838       0.000941       0.997000

Band 159   energy = 3.35711 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000000       0.000000       0.000144       0.000144       
84      0.000004       0.000196       0.000000       0.000000       0.000200       
88      0.000004       0.000000       0.000196       0.000000       0.000200       
107     0.000004       0.000000       0.000009       0.000081       0.000094       
138     0.000081       0.000000       0.000009       0.000000       0.000090       
201     0.000081       0.000004       0.000009       0.000009       0.000103       
tot     0.000899       0.000967       0.000978       0.001177       0.995000

Band 160   energy = 3.73825 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000004       0.000036       0.000121       0.000144       0.000305       
24      0.000000       0.000000       0.000196       0.000000       0.000196       
26      0.000000       0.000169       0.000000       0.000004       0.000173       
109     0.000001       0.000169       0.000000       0.000009       0.000179       
111     0.000001       0.000001       0.000225       0.000000       0.000227       
215     0.000000       0.000100       0.000324       0.000289       0.000713       
tot     0.000310       0.001583       0.002289       0.000985       0.993000

Band 161   energy = 3.74417 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000001       0.000361       0.000000       0.000025       0.000387       
68      0.000001       0.000000       0.000484       0.000001       0.000486       
159     0.000000       0.000064       0.000064       0.000000       0.000128       
184     0.000000       0.000064       0.000064       0.000000       0.000128       
205     0.000000       0.000064       0.000064       0.000000       0.000128       
215     0.000000       0.000484       0.000484       0.000001       0.000969       
tot     0.000338       0.002070       0.002375       0.000341       0.993000

Band 162   energy = 3.74854 eV
atom    s              p_x            p_y            p_z            tot            
39      0.000016       0.000009       0.000036       0.000000       0.000061       
48      0.000000       0.000016       0.000036       0.000000       0.000052       
