# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 863
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.33528 eV
103     0.000441       0.000001       0.000004       0.000000       0.000446       
144     0.000400       0.000004       0.000000       0.000036       0.000440       
147     0.000196       0.000000       0.000025       0.000000       0.000221       
197     0.000361       0.000009       0.000016       0.000000       0.000386       
tot     0.004635       0.000200       0.000505       0.000259       0.908000

Band 698   energy = 24.56711 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000289       0.000004       0.000000       0.000000       0.000293       
86      0.000289       0.000000       0.000004       0.000000       0.000293       
87      0.000324       0.000000       0.000000       0.000000       0.000324       
97      0.000625       0.000000       0.000000       0.000000       0.000625       
123     0.000196       0.000000       0.000000       0.000000       0.000196       
168     0.000289       0.000001       0.000000       0.000004       0.000294       
tot     0.004770       0.000202       0.000177       0.000246       0.888000

Band 699   energy = 24.56712 eV
atom    s              p_x            p_y            p_z            tot            
68      0.000324       0.000000       0.000004       0.000000       0.000328       
89      0.000400       0.000000       0.000000       0.000000       0.000400       
95      0.000729       0.000000       0.000001       0.000000       0.000730       
121     0.000256       0.000000       0.000000       0.000000       0.000256       
139     0.000361       0.000000       0.000004       0.000000       0.000365       
160     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.004671       0.000216       0.000265       0.000139       0.888000

Band 700   energy = 24.63328 eV
atom    s              p_x            p_y            p_z            tot            
86      0.000196       0.000000       0.000001       0.000025       0.000222       
95      0.000196       0.000000       0.000036       0.000000       0.000232       
97      0.000196       0.000036       0.000000       0.000000       0.000232       
112     0.000484       0.000000       0.000000       0.000004       0.000488       
121     0.000484       0.000000       0.000000       0.000004       0.000488       
123     0.000484       0.000001       0.000000       0.000001       0.000486       
tot     0.004168       0.000287       0.000241       0.000485       0.914000

Band 701   energy = 24.69039 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000169       0.000000       0.000004       0.000004       0.000177       
59      0.000324       0.000009       0.000000       0.000004       0.000337       
71      0.000225       0.000000       0.000000       0.000016       0.000241       
86      0.000225       0.000000       0.000000       0.000016       0.000241       
192     0.000441       0.000000       0.000000       0.000009       0.000450       
210     0.000324       0.000000       0.000000       0.000001       0.000325       
tot     0.003484       0.000344       0.000290       0.000326       0.897000

Band 702   energy = 24.69040 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000361       0.000009       0.000000       0.000001       0.000371       
17      0.000256       0.000000       0.000004       0.000004       0.000264       
42      0.000144       0.000000       0.000000       0.000009       0.000153       
95      0.000196       0.000000       0.000001       0.000009       0.000206       
137     0.000289       0.000000       0.000001       0.000000       0.000290       
139     0.000400       0.000000       0.000009       0.000000       0.000409       
tot     0.003521       0.000359       0.000492       0.000185       0.897000

Band 703   energy = 24.70129 eV
atom    s              p_x            p_y            p_z            tot            
